,datapoint,template,row,column,dtype
1068,"S.05.01.01.02,r1910,c0230",S.05.01.01.02,r1910,c0230,int64
1069,"S.05.01.01.02,r1920,c0230",S.05.01.01.02,r1920,c0230,int64
1070,"S.05.01.01.02,r2000,c0230",S.05.01.01.02,r2000,c0230,int64
1071,"S.05.01.01.02,r2010,c0230",S.05.01.01.02,r2010,c0230,int64
1072,"S.05.01.01.02,r2020,c0230",S.05.01.01.02,r2020,c0230,int64
1073,"S.05.01.01.02,r2100,c0230",S.05.01.01.02,r2100,c0230,int64
1074,"S.05.01.01.02,r2110,c0230",S.05.01.01.02,r2110,c0230,int64
1075,"S.05.01.01.02,r2120,c0230",S.05.01.01.02,r2120,c0230,int64
1076,"S.05.01.01.02,r2200,c0230",S.05.01.01.02,r2200,c0230,int64
1077,"S.05.01.01.02,r2210,c0230",S.05.01.01.02,r2210,c0230,int64
1078,"S.05.01.01.02,r2220,c0230",S.05.01.01.02,r2220,c0230,int64
1079,"S.05.01.01.02,r2300,c0230",S.05.01.01.02,r2300,c0230,int64
1080,"S.05.01.01.02,r2310,c0230",S.05.01.01.02,r2310,c0230,int64
1081,"S.05.01.01.02,r2320,c0230",S.05.01.01.02,r2320,c0230,int64
1082,"S.05.01.01.02,r2400,c0230",S.05.01.01.02,r2400,c0230,int64
1083,"S.05.01.01.02,r2700,c0230",S.05.01.01.02,r2700,c0230,int64
1084,"S.05.01.01.02,r1410,c0240",S.05.01.01.02,r1410,c0240,int64
1085,"S.05.01.01.02,r1420,c0240",S.05.01.01.02,r1420,c0240,int64
1086,"S.05.01.01.02,r1500,c0240",S.05.01.01.02,r1500,c0240,int64
1087,"S.05.01.01.02,r1510,c0240",S.05.01.01.02,r1510,c0240,int64
1088,"S.05.01.01.02,r1520,c0240",S.05.01.01.02,r1520,c0240,int64
1089,"S.05.01.01.02,r1600,c0240",S.05.01.01.02,r1600,c0240,int64
1090,"S.05.01.01.02,r1610,c0240",S.05.01.01.02,r1610,c0240,int64
1091,"S.05.01.01.02,r1620,c0240",S.05.01.01.02,r1620,c0240,int64
1092,"S.05.01.01.02,r1700,c0240",S.05.01.01.02,r1700,c0240,int64
1093,"S.05.01.01.02,r1710,c0240",S.05.01.01.02,r1710,c0240,int64
1094,"S.05.01.01.02,r1720,c0240",S.05.01.01.02,r1720,c0240,int64
1095,"S.05.01.01.02,r1800,c0240",S.05.01.01.02,r1800,c0240,int64
1096,"S.05.01.01.02,r1900,c0240",S.05.01.01.02,r1900,c0240,int64
1097,"S.05.01.01.02,r1910,c0240",S.05.01.01.02,r1910,c0240,int64
1098,"S.05.01.01.02,r1920,c0240",S.05.01.01.02,r1920,c0240,int64
1099,"S.05.01.01.02,r2000,c0240",S.05.01.01.02,r2000,c0240,int64
1100,"S.05.01.01.02,r2010,c0240",S.05.01.01.02,r2010,c0240,int64
1101,"S.05.01.01.02,r2020,c0240",S.05.01.01.02,r2020,c0240,int64
1102,"S.05.01.01.02,r2100,c0240",S.05.01.01.02,r2100,c0240,int64
1103,"S.05.01.01.02,r2110,c0240",S.05.01.01.02,r2110,c0240,int64
1104,"S.05.01.01.02,r2120,c0240",S.05.01.01.02,r2120,c0240,int64
1105,"S.05.01.01.02,r2200,c0240",S.05.01.01.02,r2200,c0240,int64
1106,"S.05.01.01.02,r2210,c0240",S.05.01.01.02,r2210,c0240,int64
1107,"S.05.01.01.02,r2220,c0240",S.05.01.01.02,r2220,c0240,int64
1108,"S.05.01.01.02,r2300,c0240",S.05.01.01.02,r2300,c0240,int64
1109,"S.05.01.01.02,r2310,c0240",S.05.01.01.02,r2310,c0240,int64
1110,"S.05.01.01.02,r2320,c0240",S.05.01.01.02,r2320,c0240,int64
1111,"S.05.01.01.02,r2400,c0240",S.05.01.01.02,r2400,c0240,int64
1112,"S.05.01.01.02,r2700,c0240",S.05.01.01.02,r2700,c0240,int64
1113,"S.05.01.01.02,r1410,c0250",S.05.01.01.02,r1410,c0250,int64
1114,"S.05.01.01.02,r1420,c0250",S.05.01.01.02,r1420,c0250,int64
1115,"S.05.01.01.02,r1500,c0250",S.05.01.01.02,r1500,c0250,int64
1116,"S.05.01.01.02,r1510,c0250",S.05.01.01.02,r1510,c0250,int64
1117,"S.05.01.01.02,r1520,c0250",S.05.01.01.02,r1520,c0250,int64
1118,"S.05.01.01.02,r1600,c0250",S.05.01.01.02,r1600,c0250,int64
1119,"S.05.01.01.02,r1610,c0250",S.05.01.01.02,r1610,c0250,int64
1120,"S.05.01.01.02,r1620,c0250",S.05.01.01.02,r1620,c0250,int64
1121,"S.05.01.01.02,r1700,c0250",S.05.01.01.02,r1700,c0250,int64
1122,"S.05.01.01.02,r1710,c0250",S.05.01.01.02,r1710,c0250,int64
1123,"S.05.01.01.02,r1720,c0250",S.05.01.01.02,r1720,c0250,int64
1124,"S.05.01.01.02,r1800,c0250",S.05.01.01.02,r1800,c0250,int64
1125,"S.05.01.01.02,r1900,c0250",S.05.01.01.02,r1900,c0250,int64
1126,"S.05.01.01.02,r1910,c0250",S.05.01.01.02,r1910,c0250,int64
1127,"S.05.01.01.02,r1920,c0250",S.05.01.01.02,r1920,c0250,int64
1128,"S.05.01.01.02,r2000,c0250",S.05.01.01.02,r2000,c0250,int64
1129,"S.05.01.01.02,r2010,c0250",S.05.01.01.02,r2010,c0250,int64
1130,"S.05.01.01.02,r2020,c0250",S.05.01.01.02,r2020,c0250,int64
1131,"S.05.01.01.02,r2100,c0250",S.05.01.01.02,r2100,c0250,int64
1132,"S.05.01.01.02,r2110,c0250",S.05.01.01.02,r2110,c0250,int64
1133,"S.05.01.01.02,r2120,c0250",S.05.01.01.02,r2120,c0250,int64
1134,"S.05.01.01.02,r2200,c0250",S.05.01.01.02,r2200,c0250,int64
1135,"S.05.01.01.02,r2210,c0250",S.05.01.01.02,r2210,c0250,int64
1136,"S.05.01.01.02,r2220,c0250",S.05.01.01.02,r2220,c0250,int64
1137,"S.05.01.01.02,r2300,c0250",S.05.01.01.02,r2300,c0250,int64
1138,"S.05.01.01.02,r2310,c0250",S.05.01.01.02,r2310,c0250,int64
1139,"S.05.01.01.02,r2320,c0250",S.05.01.01.02,r2320,c0250,int64
1140,"S.05.01.01.02,r2400,c0250",S.05.01.01.02,r2400,c0250,int64
1141,"S.05.01.01.02,r2700,c0250",S.05.01.01.02,r2700,c0250,int64
1142,"S.05.01.01.02,r1410,c0260",S.05.01.01.02,r1410,c0260,int64
1143,"S.05.01.01.02,r1420,c0260",S.05.01.01.02,r1420,c0260,int64
1144,"S.05.01.01.02,r1500,c0260",S.05.01.01.02,r1500,c0260,int64
1145,"S.05.01.01.02,r1510,c0260",S.05.01.01.02,r1510,c0260,int64
1146,"S.05.01.01.02,r1520,c0260",S.05.01.01.02,r1520,c0260,int64
1147,"S.05.01.01.02,r1600,c0260",S.05.01.01.02,r1600,c0260,int64
1148,"S.05.01.01.02,r1610,c0260",S.05.01.01.02,r1610,c0260,int64
1149,"S.05.01.01.02,r1620,c0260",S.05.01.01.02,r1620,c0260,int64
1150,"S.05.01.01.02,r1700,c0260",S.05.01.01.02,r1700,c0260,int64
1151,"S.05.01.01.02,r1710,c0260",S.05.01.01.02,r1710,c0260,int64
1152,"S.05.01.01.02,r1720,c0260",S.05.01.01.02,r1720,c0260,int64
1153,"S.05.01.01.02,r1800,c0260",S.05.01.01.02,r1800,c0260,int64
1154,"S.05.01.01.02,r1900,c0260",S.05.01.01.02,r1900,c0260,int64
1155,"S.05.01.01.02,r1910,c0260",S.05.01.01.02,r1910,c0260,int64
1156,"S.05.01.01.02,r1920,c0260",S.05.01.01.02,r1920,c0260,int64
1157,"S.05.01.01.02,r2000,c0260",S.05.01.01.02,r2000,c0260,int64
1158,"S.05.01.01.02,r2010,c0260",S.05.01.01.02,r2010,c0260,int64
1159,"S.05.01.01.02,r2020,c0260",S.05.01.01.02,r2020,c0260,int64
1160,"S.05.01.01.02,r2100,c0260",S.05.01.01.02,r2100,c0260,int64
1161,"S.05.01.01.02,r2110,c0260",S.05.01.01.02,r2110,c0260,int64
1162,"S.05.01.01.02,r2120,c0260",S.05.01.01.02,r2120,c0260,int64
1163,"S.05.01.01.02,r2200,c0260",S.05.01.01.02,r2200,c0260,int64
1164,"S.05.01.01.02,r2210,c0260",S.05.01.01.02,r2210,c0260,int64
1165,"S.05.01.01.02,r2220,c0260",S.05.01.01.02,r2220,c0260,int64
1166,"S.05.01.01.02,r2300,c0260",S.05.01.01.02,r2300,c0260,int64
1167,"S.05.01.01.02,r2310,c0260",S.05.01.01.02,r2310,c0260,int64
1168,"S.05.01.01.02,r2320,c0260",S.05.01.01.02,r2320,c0260,int64
1169,"S.05.01.01.02,r2400,c0260",S.05.01.01.02,r2400,c0260,int64
1170,"S.05.01.01.02,r2700,c0260",S.05.01.01.02,r2700,c0260,int64
1171,"S.05.01.01.02,r1410,c0270",S.05.01.01.02,r1410,c0270,int64
1172,"S.05.01.01.02,r1420,c0270",S.05.01.01.02,r1420,c0270,int64
1173,"S.05.01.01.02,r1500,c0270",S.05.01.01.02,r1500,c0270,int64
1174,"S.05.01.01.02,r1510,c0270",S.05.01.01.02,r1510,c0270,int64
1175,"S.05.01.01.02,r1520,c0270",S.05.01.01.02,r1520,c0270,int64
1176,"S.05.01.01.02,r1600,c0270",S.05.01.01.02,r1600,c0270,int64
1177,"S.05.01.01.02,r1610,c0270",S.05.01.01.02,r1610,c0270,int64
1178,"S.05.01.01.02,r1620,c0270",S.05.01.01.02,r1620,c0270,int64
1179,"S.05.01.01.02,r1700,c0270",S.05.01.01.02,r1700,c0270,int64
1180,"S.05.01.01.02,r1710,c0270",S.05.01.01.02,r1710,c0270,int64
1181,"S.05.01.01.02,r1720,c0270",S.05.01.01.02,r1720,c0270,int64
1182,"S.05.01.01.02,r1800,c0270",S.05.01.01.02,r1800,c0270,int64
1183,"S.05.01.01.02,r1900,c0270",S.05.01.01.02,r1900,c0270,int64
1184,"S.05.01.01.02,r1910,c0270",S.05.01.01.02,r1910,c0270,int64
1185,"S.05.01.01.02,r1920,c0270",S.05.01.01.02,r1920,c0270,int64
1186,"S.05.01.01.02,r2000,c0270",S.05.01.01.02,r2000,c0270,int64
1187,"S.05.01.01.02,r2010,c0270",S.05.01.01.02,r2010,c0270,int64
1188,"S.05.01.01.02,r2020,c0270",S.05.01.01.02,r2020,c0270,int64
1189,"S.05.01.01.02,r2100,c0270",S.05.01.01.02,r2100,c0270,int64
1190,"S.05.01.01.02,r2110,c0270",S.05.01.01.02,r2110,c0270,int64
1191,"S.05.01.01.02,r2120,c0270",S.05.01.01.02,r2120,c0270,int64
1192,"S.05.01.01.02,r2200,c0270",S.05.01.01.02,r2200,c0270,int64
1193,"S.05.01.01.02,r2210,c0270",S.05.01.01.02,r2210,c0270,int64
1194,"S.05.01.01.02,r2220,c0270",S.05.01.01.02,r2220,c0270,int64
1195,"S.05.01.01.02,r2300,c0270",S.05.01.01.02,r2300,c0270,int64
1196,"S.05.01.01.02,r2310,c0270",S.05.01.01.02,r2310,c0270,int64
1197,"S.05.01.01.02,r2320,c0270",S.05.01.01.02,r2320,c0270,int64
1198,"S.05.01.01.02,r2400,c0270",S.05.01.01.02,r2400,c0270,int64
1199,"S.05.01.01.02,r2700,c0270",S.05.01.01.02,r2700,c0270,int64
1200,"S.05.01.01.02,r1410,c0280",S.05.01.01.02,r1410,c0280,int64
1201,"S.05.01.01.02,r1420,c0280",S.05.01.01.02,r1420,c0280,int64
1202,"S.05.01.01.02,r1500,c0280",S.05.01.01.02,r1500,c0280,int64
1203,"S.05.01.01.02,r1510,c0280",S.05.01.01.02,r1510,c0280,int64
1204,"S.05.01.01.02,r1520,c0280",S.05.01.01.02,r1520,c0280,int64
1205,"S.05.01.01.02,r1600,c0280",S.05.01.01.02,r1600,c0280,int64
1206,"S.05.01.01.02,r1610,c0280",S.05.01.01.02,r1610,c0280,int64
1207,"S.05.01.01.02,r1620,c0280",S.05.01.01.02,r1620,c0280,int64
1208,"S.05.01.01.02,r1700,c0280",S.05.01.01.02,r1700,c0280,int64
1209,"S.05.01.01.02,r1710,c0280",S.05.01.01.02,r1710,c0280,int64
1210,"S.05.01.01.02,r1720,c0280",S.05.01.01.02,r1720,c0280,int64
1211,"S.05.01.01.02,r1800,c0280",S.05.01.01.02,r1800,c0280,int64
1212,"S.05.01.01.02,r1900,c0280",S.05.01.01.02,r1900,c0280,int64
1213,"S.05.01.01.02,r1910,c0280",S.05.01.01.02,r1910,c0280,int64
1214,"S.05.01.01.02,r1920,c0280",S.05.01.01.02,r1920,c0280,int64
1215,"S.05.01.01.02,r2000,c0280",S.05.01.01.02,r2000,c0280,int64
1216,"S.05.01.01.02,r2010,c0280",S.05.01.01.02,r2010,c0280,int64
1217,"S.05.01.01.02,r2020,c0280",S.05.01.01.02,r2020,c0280,int64
1218,"S.05.01.01.02,r2100,c0280",S.05.01.01.02,r2100,c0280,int64
1219,"S.05.01.01.02,r2110,c0280",S.05.01.01.02,r2110,c0280,int64
1220,"S.05.01.01.02,r2120,c0280",S.05.01.01.02,r2120,c0280,int64
1221,"S.05.01.01.02,r2200,c0280",S.05.01.01.02,r2200,c0280,int64
1222,"S.05.01.01.02,r2210,c0280",S.05.01.01.02,r2210,c0280,int64
1223,"S.05.01.01.02,r2220,c0280",S.05.01.01.02,r2220,c0280,int64
1224,"S.05.01.01.02,r2300,c0280",S.05.01.01.02,r2300,c0280,int64
1225,"S.05.01.01.02,r2310,c0280",S.05.01.01.02,r2310,c0280,int64
1226,"S.05.01.01.02,r2320,c0280",S.05.01.01.02,r2320,c0280,int64
1227,"S.05.01.01.02,r2400,c0280",S.05.01.01.02,r2400,c0280,int64
1228,"S.05.01.01.02,r2700,c0280",S.05.01.01.02,r2700,c0280,int64
1229,"S.05.01.01.02,r1410,c0300",S.05.01.01.02,r1410,c0300,int64
1230,"S.05.01.01.02,r1420,c0300",S.05.01.01.02,r1420,c0300,int64
1231,"S.05.01.01.02,r1500,c0300",S.05.01.01.02,r1500,c0300,int64
1232,"S.05.01.01.02,r1510,c0300",S.05.01.01.02,r1510,c0300,int64
1233,"S.05.01.01.02,r1520,c0300",S.05.01.01.02,r1520,c0300,int64
1234,"S.05.01.01.02,r1600,c0300",S.05.01.01.02,r1600,c0300,int64
1235,"S.05.01.01.02,r1610,c0300",S.05.01.01.02,r1610,c0300,int64
1236,"S.05.01.01.02,r1620,c0300",S.05.01.01.02,r1620,c0300,int64
1237,"S.05.01.01.02,r1700,c0300",S.05.01.01.02,r1700,c0300,int64
1238,"S.05.01.01.02,r1710,c0300",S.05.01.01.02,r1710,c0300,int64
1239,"S.05.01.01.02,r1720,c0300",S.05.01.01.02,r1720,c0300,int64
1240,"S.05.01.01.02,r1800,c0300",S.05.01.01.02,r1800,c0300,int64
1241,"S.05.01.01.02,r1900,c0300",S.05.01.01.02,r1900,c0300,int64
1242,"S.05.01.01.02,r1910,c0300",S.05.01.01.02,r1910,c0300,int64
1243,"S.05.01.01.02,r1920,c0300",S.05.01.01.02,r1920,c0300,int64
1244,"S.05.01.01.02,r2000,c0300",S.05.01.01.02,r2000,c0300,int64
1245,"S.05.01.01.02,r2010,c0300",S.05.01.01.02,r2010,c0300,int64
1246,"S.05.01.01.02,r2020,c0300",S.05.01.01.02,r2020,c0300,int64
1247,"S.05.01.01.02,r2100,c0300",S.05.01.01.02,r2100,c0300,int64
1248,"S.05.01.01.02,r2110,c0300",S.05.01.01.02,r2110,c0300,int64
1249,"S.05.01.01.02,r2120,c0300",S.05.01.01.02,r2120,c0300,int64
1250,"S.05.01.01.02,r2200,c0300",S.05.01.01.02,r2200,c0300,int64
1251,"S.05.01.01.02,r2210,c0300",S.05.01.01.02,r2210,c0300,int64
1252,"S.05.01.01.02,r2220,c0300",S.05.01.01.02,r2220,c0300,int64
1253,"S.05.01.01.02,r2300,c0300",S.05.01.01.02,r2300,c0300,int64
1254,"S.05.01.01.02,r2310,c0300",S.05.01.01.02,r2310,c0300,int64
1255,"S.05.01.01.02,r2320,c0300",S.05.01.01.02,r2320,c0300,int64
1256,"S.05.01.01.02,r2400,c0300",S.05.01.01.02,r2400,c0300,int64
1257,"S.05.01.01.02,r2500,c0300",S.05.01.01.02,r2500,c0300,int64
1258,"S.05.01.01.02,r2600,c0300",S.05.01.01.02,r2600,c0300,int64
1259,"S.05.01.01.02,r2700,c0300",S.05.01.01.02,r2700,c0300,int64
1260,"S.05.02.01.01,r0110,c0080",S.05.02.01.01,r0110,c0080,int64
1261,"S.05.02.01.01,r0120,c0080",S.05.02.01.01,r0120,c0080,float64
1262,"S.05.02.01.01,r0130,c0080",S.05.02.01.01,r0130,c0080,float64
1263,"S.05.02.01.01,r0140,c0080",S.05.02.01.01,r0140,c0080,float64
1264,"S.05.02.01.01,r0200,c0080",S.05.02.01.01,r0200,c0080,int64
1265,"S.05.02.01.01,r0210,c0080",S.05.02.01.01,r0210,c0080,float64
1266,"S.05.02.01.01,r0220,c0080",S.05.02.01.01,r0220,c0080,float64
1267,"S.05.02.01.01,r0230,c0080",S.05.02.01.01,r0230,c0080,float64
1268,"S.05.02.01.01,r0240,c0080",S.05.02.01.01,r0240,c0080,float64
1269,"S.05.02.01.01,r0300,c0080",S.05.02.01.01,r0300,c0080,float64
1270,"S.05.02.01.01,r0310,c0080",S.05.02.01.01,r0310,c0080,float64
1271,"S.05.02.01.01,r0320,c0080",S.05.02.01.01,r0320,c0080,float64
1272,"S.05.02.01.01,r0330,c0080",S.05.02.01.01,r0330,c0080,float64
1273,"S.05.02.01.01,r0340,c0080",S.05.02.01.01,r0340,c0080,float64
1274,"S.05.02.01.01,r0400,c0080",S.05.02.01.01,r0400,c0080,float64
1275,"S.05.02.01.01,r0410,c0080",S.05.02.01.01,r0410,c0080,float64
1276,"S.05.02.01.01,r0420,c0080",S.05.02.01.01,r0420,c0080,float64
1277,"S.05.02.01.01,r0430,c0080",S.05.02.01.01,r0430,c0080,float64
1278,"S.05.02.01.01,r0440,c0080",S.05.02.01.01,r0440,c0080,float64
1279,"S.05.02.01.01,r0500,c0080",S.05.02.01.01,r0500,c0080,float64
1280,"S.05.02.01.01,r0550,c0080",S.05.02.01.01,r0550,c0080,float64
1281,"S.05.02.01.02,r0110,c0090",S.05.02.01.02,r0110,c0090,float64
1282,"S.05.02.01.02,r0120,c0090",S.05.02.01.02,r0120,c0090,float64
1283,"S.05.02.01.02,r0130,c0090",S.05.02.01.02,r0130,c0090,float64
1284,"S.05.02.01.02,r0140,c0090",S.05.02.01.02,r0140,c0090,float64
1285,"S.05.02.01.02,r0200,c0090",S.05.02.01.02,r0200,c0090,float64
1286,"S.05.02.01.02,r0210,c0090",S.05.02.01.02,r0210,c0090,float64
1287,"S.05.02.01.02,r0220,c0090",S.05.02.01.02,r0220,c0090,float64
1288,"S.05.02.01.02,r0230,c0090",S.05.02.01.02,r0230,c0090,float64
1289,"S.05.02.01.02,r0240,c0090",S.05.02.01.02,r0240,c0090,float64
1290,"S.05.02.01.02,r0300,c0090",S.05.02.01.02,r0300,c0090,float64
1291,"S.05.02.01.02,r0310,c0090",S.05.02.01.02,r0310,c0090,float64
1292,"S.05.02.01.02,r0320,c0090",S.05.02.01.02,r0320,c0090,float64
1293,"S.05.02.01.02,r0330,c0090",S.05.02.01.02,r0330,c0090,float64
1294,"S.05.02.01.02,r0340,c0090",S.05.02.01.02,r0340,c0090,float64
1295,"S.05.02.01.02,r0400,c0090",S.05.02.01.02,r0400,c0090,float64
1296,"S.05.02.01.02,r0410,c0090",S.05.02.01.02,r0410,c0090,float64
1297,"S.05.02.01.02,r0420,c0090",S.05.02.01.02,r0420,c0090,float64
1298,"S.05.02.01.02,r0430,c0090",S.05.02.01.02,r0430,c0090,float64
1299,"S.05.02.01.02,r0440,c0090",S.05.02.01.02,r0440,c0090,float64
1300,"S.05.02.01.02,r0500,c0090",S.05.02.01.02,r0500,c0090,float64
1301,"S.05.02.01.02,r0550,c0090",S.05.02.01.02,r0550,c0090,float64
1302,"S.05.02.01.02,pages2c_lg",S.05.02.01.02,pages,c_lg,object
1303,"S.05.02.01.03,r0110,c0140",S.05.02.01.03,r0110,c0140,int64
1304,"S.05.02.01.03,r0120,c0140",S.05.02.01.03,r0120,c0140,float64
1305,"S.05.02.01.03,r0130,c0140",S.05.02.01.03,r0130,c0140,float64
1306,"S.05.02.01.03,r0140,c0140",S.05.02.01.03,r0140,c0140,float64
1307,"S.05.02.01.03,r0200,c0140",S.05.02.01.03,r0200,c0140,int64
1308,"S.05.02.01.03,r0210,c0140",S.05.02.01.03,r0210,c0140,float64
1309,"S.05.02.01.03,r0220,c0140",S.05.02.01.03,r0220,c0140,float64
1310,"S.05.02.01.03,r0230,c0140",S.05.02.01.03,r0230,c0140,float64
1311,"S.05.02.01.03,r0240,c0140",S.05.02.01.03,r0240,c0140,float64
1312,"S.05.02.01.03,r0300,c0140",S.05.02.01.03,r0300,c0140,float64
1313,"S.05.02.01.03,r0310,c0140",S.05.02.01.03,r0310,c0140,float64
1314,"S.05.02.01.03,r0320,c0140",S.05.02.01.03,r0320,c0140,float64
1315,"S.05.02.01.03,r0330,c0140",S.05.02.01.03,r0330,c0140,float64
1316,"S.05.02.01.03,r0340,c0140",S.05.02.01.03,r0340,c0140,float64
1317,"S.05.02.01.03,r0400,c0140",S.05.02.01.03,r0400,c0140,float64
1318,"S.05.02.01.03,r0410,c0140",S.05.02.01.03,r0410,c0140,float64
1319,"S.05.02.01.03,r0420,c0140",S.05.02.01.03,r0420,c0140,float64
1320,"S.05.02.01.03,r0430,c0140",S.05.02.01.03,r0430,c0140,float64
1321,"S.05.02.01.03,r0440,c0140",S.05.02.01.03,r0440,c0140,float64
1322,"S.05.02.01.03,r0500,c0140",S.05.02.01.03,r0500,c0140,float64
1323,"S.05.02.01.03,r0550,c0140",S.05.02.01.03,r0550,c0140,float64
1324,"S.05.02.01.03,r1200,c0140",S.05.02.01.03,r1200,c0140,float64
1325,"S.05.02.01.03,r1300,c0140",S.05.02.01.03,r1300,c0140,float64
1326,"S.05.02.01.04,r1410,c0220",S.05.02.01.04,r1410,c0220,float64
1327,"S.05.02.01.04,r1420,c0220",S.05.02.01.04,r1420,c0220,int64
1328,"S.05.02.01.04,r1500,c0220",S.05.02.01.04,r1500,c0220,float64
1329,"S.05.02.01.04,r1510,c0220",S.05.02.01.04,r1510,c0220,float64
1330,"S.05.02.01.04,r1520,c0220",S.05.02.01.04,r1520,c0220,int64
1331,"S.05.02.01.04,r1600,c0220",S.05.02.01.04,r1600,c0220,float64
1332,"S.05.02.01.04,r1610,c0220",S.05.02.01.04,r1610,c0220,float64
1333,"S.05.02.01.04,r1620,c0220",S.05.02.01.04,r1620,c0220,float64
1334,"S.05.02.01.04,r1700,c0220",S.05.02.01.04,r1700,c0220,float64
1335,"S.05.02.01.04,r1710,c0220",S.05.02.01.04,r1710,c0220,float64
1336,"S.05.02.01.04,r1720,c0220",S.05.02.01.04,r1720,c0220,int64
1337,"S.05.02.01.04,r1800,c0220",S.05.02.01.04,r1800,c0220,float64
1338,"S.05.02.01.04,r1900,c0220",S.05.02.01.04,r1900,c0220,int64
1339,"S.05.02.01.05,r1410,c0230",S.05.02.01.05,r1410,c0230,float64
1340,"S.05.02.01.05,r1420,c0230",S.05.02.01.05,r1420,c0230,float64
1341,"S.05.02.01.05,r1500,c0230",S.05.02.01.05,r1500,c0230,float64
1342,"S.05.02.01.05,r1510,c0230",S.05.02.01.05,r1510,c0230,float64
1343,"S.05.02.01.05,r1520,c0230",S.05.02.01.05,r1520,c0230,float64
1344,"S.05.02.01.05,r1600,c0230",S.05.02.01.05,r1600,c0230,float64
1345,"S.05.02.01.05,r1610,c0230",S.05.02.01.05,r1610,c0230,int64
1346,"S.05.02.01.05,r1620,c0230",S.05.02.01.05,r1620,c0230,float64
1347,"S.05.02.01.05,r1700,c0230",S.05.02.01.05,r1700,c0230,float64
1348,"S.05.02.01.05,r1710,c0230",S.05.02.01.05,r1710,c0230,int64
1349,"S.05.02.01.05,r1720,c0230",S.05.02.01.05,r1720,c0230,float64
1350,"S.05.02.01.05,r1800,c0230",S.05.02.01.05,r1800,c0230,float64
1351,"S.05.02.01.05,r1900,c0230",S.05.02.01.05,r1900,c0230,float64
1352,"S.05.02.01.05,pages2c_lg",S.05.02.01.05,pages,c_lg,object
1353,"S.05.02.01.06,r1410,c0280",S.05.02.01.06,r1410,c0280,float64
1354,"S.05.02.01.06,r1420,c0280",S.05.02.01.06,r1420,c0280,int64
1355,"S.05.02.01.06,r1500,c0280",S.05.02.01.06,r1500,c0280,float64
1356,"S.05.02.01.06,r1510,c0280",S.05.02.01.06,r1510,c0280,float64
1357,"S.05.02.01.06,r1520,c0280",S.05.02.01.06,r1520,c0280,int64
1358,"S.05.02.01.06,r1600,c0280",S.05.02.01.06,r1600,c0280,float64
1359,"S.05.02.01.06,r1610,c0280",S.05.02.01.06,r1610,c0280,float64
1360,"S.05.02.01.06,r1620,c0280",S.05.02.01.06,r1620,c0280,float64
1361,"S.05.02.01.06,r1700,c0280",S.05.02.01.06,r1700,c0280,float64
1362,"S.05.02.01.06,r1710,c0280",S.05.02.01.06,r1710,c0280,float64
1363,"S.05.02.01.06,r1720,c0280",S.05.02.01.06,r1720,c0280,int64
1364,"S.05.02.01.06,r1800,c0280",S.05.02.01.06,r1800,c0280,float64
1365,"S.05.02.01.06,r1900,c0280",S.05.02.01.06,r1900,c0280,int64
1366,"S.05.02.01.06,r2500,c0280",S.05.02.01.06,r2500,c0280,int64
1367,"S.05.02.01.06,r2600,c0280",S.05.02.01.06,r2600,c0280,int64
1368,"S.06.01.01.01,r0010,c0010",S.06.01.01.01,r0010,c0010,float64
1369,"S.06.01.01.01,r0020,c0010",S.06.01.01.01,r0020,c0010,float64
1370,"S.06.01.01.01,r0030,c0010",S.06.01.01.01,r0030,c0010,int64
1371,"S.06.01.01.01,r0040,c0010",S.06.01.01.01,r0040,c0010,int64
1372,"S.06.01.01.01,r0050,c0010",S.06.01.01.01,r0050,c0010,int64
1373,"S.06.01.01.01,r0060,c0010",S.06.01.01.01,r0060,c0010,int64
1374,"S.06.01.01.01,r0070,c0010",S.06.01.01.01,r0070,c0010,int64
1375,"S.06.01.01.01,r0080,c0010",S.06.01.01.01,r0080,c0010,float64
1376,"S.06.01.01.01,r0090,c0010",S.06.01.01.01,r0090,c0010,float64
1377,"S.06.01.01.01,r0100,c0010",S.06.01.01.01,r0100,c0010,int64
1378,"S.06.01.01.01,r0110,c0010",S.06.01.01.01,r0110,c0010,int64
1379,"S.06.01.01.01,r0120,c0010",S.06.01.01.01,r0120,c0010,float64
1380,"S.06.01.01.01,r0130,c0010",S.06.01.01.01,r0130,c0010,float64
1381,"S.06.01.01.01,r0140,c0010",S.06.01.01.01,r0140,c0010,float64
1382,"S.06.01.01.01,r0150,c0010",S.06.01.01.01,r0150,c0010,float64
1383,"S.06.01.01.01,r0160,c0010",S.06.01.01.01,r0160,c0010,float64
1384,"S.06.01.01.01,r0170,c0010",S.06.01.01.01,r0170,c0010,float64
1385,"S.06.01.01.01,r0180,c0010",S.06.01.01.01,r0180,c0010,float64
1386,"S.06.01.01.01,r0190,c0010",S.06.01.01.01,r0190,c0010,float64
1387,"S.06.01.01.01,r0010,c0020",S.06.01.01.01,r0010,c0020,float64
1388,"S.06.01.01.01,r0020,c0020",S.06.01.01.01,r0020,c0020,float64
1389,"S.06.01.01.01,r0030,c0020",S.06.01.01.01,r0030,c0020,float64
1390,"S.06.01.01.01,r0040,c0020",S.06.01.01.01,r0040,c0020,float64
1391,"S.06.01.01.01,r0050,c0020",S.06.01.01.01,r0050,c0020,float64
1392,"S.06.01.01.01,r0060,c0020",S.06.01.01.01,r0060,c0020,float64
